Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong
zcrm_1781014000182894785,8/12/22 14:46,8/15/22 12:51,190734,9628 Millridge Cir,Dallas,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182804051,8/12/22 9:24,8/12/22 9:53,8877,525 Sorenson Trail,Keller,Texas,13-Sep-22,Active,22-Aug-22,FALSE
zcrm_1781014000182797510,8/12/22 11:02,8/30/22 22:43,28634,16804 Langland Road,Pflugerville,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182779440,8/12/22 10:39,8/12/22 10:45,336741,19079 Gainesway Drive,Flint,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182779053,8/12/22 9:22,8/16/22 16:45,96219,124 Highland Ave,North Wales,Pennsylvania,29-Sep-22,Pending,7-Sep-22,FALSE
zcrm_1781014000182762761,8/12/22 11:33,8/12/22 12:21,48811,6422 Dove Hill Dr.,San Antonio,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182759924,8/12/22 12:05,8/12/22 13:20,86078,733 Theresia St,St Marys,Pennsylvania,,Active,22-Aug-22,FALSE
zcrm_1781014000182621107,8/12/22 7:47,8/14/22 8:47,92284,3742 Manayunk Avenue,Philadelphia,Pennsylvania,,Active,22-Aug-22,FALSE
zcrm_1781014000182608131,8/12/22 7:29,9/7/22 23:48,8693,3832 Ashford Avenue,Fort Worth,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000182571649,8/12/22 0:17,8/12/22 17:15,283886,319 Scott St.,Rogers,Texas,24-Oct-22,Active,7-Sep-22,FALSE
zcrm_1781014000182566501,8/11/22 21:27,8/11/22 22:24,12791,8118 Brinkworth,Houston,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000182564531,8/11/22 19:30,8/11/22 19:52,171819,4690 TAFT ST,BEAUMONT,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000182556104,8/11/22 17:13,8/13/22 20:05,5836,2426 Roundabout Lane,Round Rock,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000182555421,8/11/22 18:20,8/11/22 19:36,140805,5802 Melville,Forney,Texas,29-Sep-22,Active,22-Aug-22,FALSE
zcrm_1781014000182553310,8/11/22 17:44,8/13/22 21:52,266831,Courtland Pl. Back House,San Antonio,Texas,,,,FALSE
zcrm_1781014000182532905,8/11/22 16:33,8/14/22 14:37,ID:0903e4a4-2f82-4375-8562-6af404606736,17862 Vía Vallarta 91316,Encino,California,15-Sep-22,,,FALSE
zcrm_1781014000182528384,8/11/22 14:54,8/11/22 15:23,331293,1046 Canterbury Ln,Forney,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000182527188,8/11/22 14:30,8/15/22 15:14,41112,4800 Finley Dr,Austin,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000182523690,8/11/22 15:56,8/11/22 16:41,211454,24746 Rising Hill,San Antonio,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000182519674,8/11/22 14:49,8/13/22 0:53,279171,2775 Enclave Drove,Frisco,Texas,,,,FALSE
zcrm_1781014000182517268,8/11/22 14:15,8/11/22 16:39,33708,236 Tawny Bark Drive,Mooresville,North Carolina,,Pending,29-Aug-22,FALSE
zcrm_1781014000182460684,8/11/22 12:45,8/12/22 10:57,90217,106 Center Grange Rd.,Aliquippa,Pennsylvania,,Active,22-Aug-22,FALSE
zcrm_1781014000182453313,8/11/22 11:48,8/13/22 12:33,276304,4507 Sunflower Lane,Temple,Texas,,Under Contract,22-Aug-22,FALSE
zcrm_1781014000182426549,8/11/22 12:57,8/11/22 18:23,2195,828 Lilac Drive,Garland,Texas,19-Sep-22,Pending,7-Sep-22,FALSE
zcrm_1781014000182418664,8/11/22 12:54,8/14/22 13:51,243325,11018 Tridens Court,Houston,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000182418277,8/11/22 11:56,8/11/22 12:13,212319,10855 Meadowglen Lane #933,Houston,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182407001,8/11/22 11:08,8/11/22 15:54,143848,7204 Chelsea Moor,Austin,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182380172,8/11/22 11:30,8/12/22 13:19,33630,"2255 Braeswood Park Dr, #325",Houston,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000182380001,8/11/22 11:03,8/11/22 12:03,70017,13538 N Tracewood Bend,Houston,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000182379648,8/11/22 13:32,8/11/22 14:40,321327,8988 Plank Rd,Norwood,North Carolina,,Under Contract,29-Aug-22,FALSE
zcrm_1781014000182379343,8/11/22 12:33,8/11/22 13:20,9266,1181 Central Way,Lantana,Texas,19-Sep-22,Under Contract,29-Aug-22,FALSE
zcrm_1781014000182351217,8/11/22 10:49,8/16/22 19:54,9114,4701 Manning Dr,Colleyville,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000182257368,8/10/22 22:28,8/14/22 17:26,4279,2108 Flat Creek Drive,Richardson,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182249857,8/11/22 0:33,8/11/22 0:50,176165,8119 Radiant Star,San Antonio,Texas,15-Sep-22,Pending,7-Sep-22,FALSE
zcrm_1781014000182220789,8/10/22 20:03,8/18/22 13:08,178428,2504 Lydia Ln,Round Rock,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000182220023,8/10/22 17:04,8/10/22 21:23,5867,7 Tiburon Ct,The Hills,Texas,,Under Contract,29-Aug-22,FALSE
zcrm_1781014000182217072,8/10/22 17:03,8/24/22 6:54,60948,11606 Natrona Drive,Austin,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000182214111,8/10/22 16:46,8/10/22 18:08,10961,161 Water St,Pipe Creek,Texas,3-Oct-22,Active,7-Sep-22,FALSE
zcrm_1781014000182207222,8/10/22 15:58,8/17/22 19:47,315430,1106 Harris Street,Odessa,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182201733,8/10/22 16:26,8/12/22 17:41,341,2805 & 2801 Geronimo Trl,Austin,Texas,,,,FALSE
zcrm_1781014000182195560,8/10/22 15:35,8/11/22 16:35,51770,801 Luther Street #1303,College Station,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000182195522,8/10/22 15:29,8/10/22 19:11,507,107 Greystone - Main,Boerne,Texas,,Active,18-Aug-22,FALSE
zcrm_1781014000182195359,8/10/22 15:09,8/10/22 15:09,ID:6a307675-0322-4551-b1c1-8552f6293692,362 Milan Street 89015,Henderson,Nevada,,Active,22-Aug-22,FALSE
zcrm_1781014000182187175,8/10/22 12:44,8/10/22 17:00,ID:21b0e055-4cc8-4751-9720-5b982278d729,205 South Carson Road 90211,Beverly Hills,California,9-Sep-22,Active,15-Aug-22,FALSE
zcrm_1781014000182185120,8/10/22 12:32,8/13/22 7:43,29942,18525 County Rd. 5722,Castroville,Texas,,,,FALSE
zcrm_1781014000182182778,8/10/22 13:49,8/10/22 15:18,207293,12723 Avens Arbor,San Antonio,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000182182004,8/10/22 12:04,8/12/22 19:31,171779,229 W Circuit Dr.,Beaumont,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182177801,8/10/22 13:39,8/10/22 15:14,97053,117 Edward St,Hanover,Pennsylvania,14-Sep-22,Pending,29-Aug-22,FALSE
zcrm_1781014000182101340,8/10/22 10:32,8/10/22 17:53,265258,118 Jordan lp,Nolanville,Texas,,,,FALSE
zcrm_1781014000182085517,8/10/22 10:55,8/11/22 10:17,29763,107 Meadow View Drive,McKinney,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000182054407,8/10/22 10:49,9/2/22 15:42,164555,9821 Bluffcreek Drive,Dallas,Texas,,,,FALSE
zcrm_1781014000181911861,8/10/22 9:29,8/12/22 14:52,241985,618 VZCR 3416,Wills Point,Texas,,,,FALSE
zcrm_1781014000181910846,8/10/22 9:23,8/15/22 22:47,1191,5201 Canadian Ave,Midland,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181908877,8/10/22 8:32,8/10/22 10:55,21509,12420 Stoneridge Gap Ln,Manor,Texas,16-Sep-22,Pending,29-Aug-22,FALSE
zcrm_1781014000181905375,8/10/22 7:18,8/10/22 12:40,ID:bb79841e-a7f6-4a3d-b3b1-2bb699c1c69d,19291 West Dojaro Road 74451,Park Hill,Oklahoma,,Active,22-Aug-22,FALSE
zcrm_1781014000181903926,8/10/22 8:50,9/1/22 12:04,52909,794 Chicora,Conroe,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181890000,8/10/22 9:21,8/11/22 22:48,70128,2404 Columbia Dr,Flower Mound,Texas,3-Oct-22,Pending,29-Aug-22,FALSE
zcrm_1781014000181846110,8/9/22 20:25,8/11/22 7:44,122791,3569 County Road 541,Alvin,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181843648,8/9/22 23:07,8/20/22 7:36,167917,2111 Streamcrest,Sugar Land,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000181842791,8/10/22 0:03,8/20/22 15:11,126547,5832 Harmony Ranch Rd,Aubrey,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000181842751,8/9/22 23:54,8/10/22 0:09,ID:d549c057-89eb-4e61-8d8a-19ca43da8620,"26188 9th St, Highland CA 92346-3403 92346-3403",Highland,California,3-Oct-22,Active,15-Aug-22,FALSE
zcrm_1781014000181842664,8/9/22 22:27,8/12/22 21:04,289102,1700 Oak Point Rd.,Crossroads,Texas,,Active,29-Aug-22,FALSE
zcrm_1781014000181834798,8/9/22 22:44,8/10/22 6:12,9580,2106 Timineri Drive,Princeton,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181832676,8/9/22 21:36,8/18/22 14:46,608,262 ROCKHILL DRIVE,SAN ANTONIO,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000181831859,8/9/22 22:07,8/9/22 23:44,195525,805 CHESNUT,COLORADO CITY,Texas,,,,FALSE
zcrm_1781014000181829603,8/9/22 20:53,8/9/22 22:31,100680,3869 Oakmist Bend Ln,Spring,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000181825066,8/9/22 16:52,8/11/22 17:43,51601,5262 Willowbend Blvd,Houston,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000181823104,8/9/22 16:57,8/10/22 10:05,219069,6144 N FM 157,Venus,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181817076,8/9/22 16:32,8/10/22 9:51,97266,57 Berkley Ave,Lansdowne,Pennsylvania,,Active Contingent,29-Aug-22,FALSE
zcrm_1781014000181816930,8/9/22 19:37,8/12/22 12:10,20850,2005 Meadow Ct,Grand Prairie,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181816795,8/9/22 19:03,8/12/22 5:39,ID:17207856-01df-4741-be7b-503bcd5e1665,930 Tamarack Drive 89509,Reno,Nevada,15-Sep-22,Under Contract,22-Aug-22,FALSE
zcrm_1781014000181816558,8/9/22 17:49,8/9/22 23:23,94438,2201 Windsor Avenue,Drexel Hill,Pennsylvania,,Active,7-Sep-22,FALSE
zcrm_1781014000181815509,8/9/22 17:14,8/11/22 15:10,,5704 Highland Hills Cir,Austin,,,Active,7-Sep-22,FALSE
zcrm_1781014000181799923,8/9/22 16:22,8/13/22 16:21,ID:5a5cd711-e351-4232-904d-bcea15540bab,8810 East 95th Street 74133,Tulsa,Oklahoma,,Active,22-Aug-22,FALSE
zcrm_1781014000181797277,8/9/22 15:20,8/9/22 20:44,345043,2738 Meandering Elm Trl,Houston,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181791515,8/9/22 15:19,8/9/22 15:38,165700,3768 Preakness Ct.,Cleburne,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181709884,8/9/22 12:43,8/11/22 10:01,131902,703 Susie Ct,San Antonio,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181692829,8/9/22 12:20,8/15/22 20:57,2225,2920 Bluebonnet Lane,Bedford,Texas,21-Sep-22,Pending,7-Sep-22,FALSE
zcrm_1781014000181671829,8/9/22 12:20,8/18/22 12:48,269,17407 Breakwater Drive,Jonestown,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181644641,8/9/22 11:58,8/9/22 21:51,3554,25106 AUGHTON DR.,SPRING,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181598340,8/9/22 9:53,8/9/22 10:23,48632,15522 York Lane,Selma,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181556006,8/9/22 8:53,8/11/22 12:01,64902,711 White Hawk,Harker Heights,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000181477374,8/9/22 8:05,8/11/22 23:52,3483,6022 Beufort Way,Spring,Texas,9-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000181445518,8/8/22 22:58,8/9/22 12:28,6637,3314 Meridian Dr,Northlake,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181430544,8/8/22 18:59,8/9/22 7:45,80922,9 Bentwood Rd,Drums,Pennsylvania,,Active,22-Aug-22,FALSE
zcrm_1781014000181429684,8/8/22 20:00,8/9/22 20:14,68486,813 Cormorant Dr,Sherman,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181419182,8/8/22 16:53,8/8/22 19:53,143144,6510 Milestone Dr,Abilene,Texas,23-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000181416018,8/8/22 16:21,8/14/22 6:29,287629,30 Waterwheel Circle,Dover,Delaware,,Active,7-Sep-22,FALSE
zcrm_1781014000181404766,8/8/22 16:54,8/11/22 13:53,178419,405 Taurus Dr.,Killeen,Texas,,Pending,22-Aug-22,FALSE
zcrm_1781014000181400719,8/8/22 16:57,8/11/22 0:09,118954,4005 Villawood Trail,Heartland,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000181400552,8/8/22 16:37,8/17/22 18:36,69547,1212 Lilac St,Fort Worth,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000181399959,8/8/22 16:54,8/8/22 17:14,183485,5618 Fenton Ln.,Belton,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181399568,8/8/22 16:07,8/10/22 16:00,209469,74 Mill Point Place,The Woodlands,Texas,9-Sep-22,Pending,29-Aug-22,FALSE
zcrm_1781014000181394347,8/8/22 15:53,8/10/22 19:02,283431,4505 Ponderosa Lane,Temple,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181393634,8/8/22 15:58,8/8/22 17:24,360233,8018 Hurst Forest Drive,Humble,Texas,9-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000181392856,8/8/22 16:56,8/9/22 10:12,360263,1800,Hondo,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181391537,8/8/22 16:00,8/12/22 15:42,360234,1014 Kim Avenue,Copperas Cove,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000181390274,8/8/22 15:02,8/8/22 15:53,127411,3311 Emerald Street,Philadelphia,Pennsylvania,,Active,15-Aug-22,FALSE
zcrm_1781014000181323379,8/8/22 13:10,8/10/22 12:42,180881,709 N 38th Street,Philadelphia,Pennsylvania,,Active,29-Aug-22,FALSE
zcrm_1781014000181314629,8/8/22 14:06,8/10/22 16:47,49927,6700 Cooper Lane #28,Austin,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000181310754,8/8/22 14:11,8/10/22 10:19,49927,2400 Texan Dr.,Cedar Park,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181310441,8/8/22 13:10,8/9/22 13:03,158918,1310 Glouchester Ln,Houston,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000181271831,8/8/22 14:21,8/31/22 19:01,114843,12293 Pecan Hollow Ln,Frisco,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181271749,8/8/22 14:10,8/15/22 9:56,29087,14929 Tierra Haven,El Paso,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181237066,8/8/22 11:22,8/11/22 14:10,211454,3519 Mistic Grove,San Antonio,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000181170581,8/8/22 10:35,8/8/22 21:34,42578,295 Shiro Dr,Kyle,Texas,20-Sep-22,Under Contract,7-Sep-22,FALSE
zcrm_1781014000181149345,8/8/22 9:58,8/11/22 11:10,112999,6911 Caddo Lake Ln,Houston,Texas,23-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000181149032,8/8/22 9:05,8/8/22 21:46,757,1973,New Braunfels,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181137391,8/8/22 10:17,8/9/22 11:28,76500,136 Drew Lane,Kerrville,Texas,,Under Contract,29-Aug-22,FALSE
zcrm_1781014000181129727,8/8/22 10:46,8/8/22 11:06,21883,100 ladera cv,marble falls,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181114837,8/8/22 11:34,8/14/22 12:37,146145,15602 Hanover Breeze Ln,Houston,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000181114124,8/8/22 9:13,8/10/22 14:30,299194,310 Brent St,El Campo,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181114054,8/8/22 9:08,8/10/22 16:05,81761,195 Robin Way,Lackawaxen,Pennsylvania,,Pending,7-Sep-22,FALSE
zcrm_1781014000181107525,8/8/22 10:42,8/8/22 14:13,ID:ccef043e-3a28-46ba-9730-a04264b7222d,512 NW 156th circle 73013,Edmond,Oklahoma,,Active,7-Sep-22,FALSE
zcrm_1781014000181107200,8/8/22 9:37,8/9/22 9:49,144585,10043 Red Iron Creek,Converse,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181096976,8/8/22 11:21,8/8/22 11:38,59016,606 E Jefferson Street,Waxahachie,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181075001,8/8/22 7:20,8/10/22 7:46,66386,10167 County Road 1121,Athens,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181050708,8/8/22 7:18,8/8/22 8:23,81435,54 School House Drive,Troy,Pennsylvania,,Active,15-Aug-22,FALSE
zcrm_1781014000181050377,8/7/22 22:14,8/9/22 12:39,36378,2722 Coyote Trail Drive,Missouri City,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000181040364,8/7/22 17:33,8/7/22 17:55,290394,3003 Rock Road,Corsicana,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181034965,8/7/22 19:19,8/8/22 13:31,240658,10978 W University Blvd,Odessa,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000181034102,8/7/22 14:00,8/7/22 15:37,284833,2910 Alta Mesa Dr,Dallas,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000181020477,8/7/22 11:10,8/8/22 12:21,329980,335 Rodi road,Pittsburgh,Pennsylvania,,Active,15-Aug-22,FALSE
zcrm_1781014000181012254,8/7/22 8:00,8/8/22 10:27,220874,5202 Park View Drive,Willis,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000181000922,8/7/22 8:58,8/7/22 11:10,232203,403 Greencove St,Houston,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180983065,8/6/22 15:12,8/9/22 8:09,272491,441 W St Railroad St.,China,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180982600,8/6/22 18:38,9/7/22 23:50,78243,1242 Log College Dr,Warminster,Pennsylvania,,Pending,7-Sep-22,FALSE
zcrm_1781014000180962960,8/6/22 16:58,8/6/22 18:23,122507,344 Deerfield Dr,Mount Joy,Pennsylvania,14-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000180954878,8/6/22 14:54,8/9/22 8:41,81953,2202 Juniper Dr.,Coplay,Pennsylvania,21-Sep-22,Pending,15-Aug-22,FALSE
zcrm_1781014000180951342,8/6/22 11:40,8/9/22 20:32,308144,2515 FM 450 N,Hallsville,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000180939312,8/6/22 10:12,8/15/22 22:48,12566,3837 Rosedale,Houston,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180939238,8/6/22 9:49,8/7/22 11:35,67547,1827 Big Horn Dr,Houston,Texas,,Pending,29-Aug-22,FALSE
zcrm_1781014000180939214,8/6/22 9:32,8/6/22 10:52,145795,15712 Kingscrest Circle,Dallas,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180938215,8/6/22 8:52,8/10/22 13:26,22095,14900 Gypsum mill rd,Manor,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180932559,8/6/22 8:48,8/10/22 12:29,359786,4071 Honey Bear Loop,Round Rock,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000180921713,8/6/22 8:23,8/9/22 11:13,58782,1500 Pecos St #17,Dallas,Texas,,Pending,22-Aug-22,FALSE
zcrm_1781014000180910350,8/5/22 21:06,8/7/22 9:28,354519,301 Cross Hill Ln,Holly Springs,North Carolina,,Active,15-Aug-22,FALSE
zcrm_1781014000180910010,8/5/22 19:22,8/6/22 12:15,107091,119 KATHERINE DRIVE,DAINGERFIELD,Texas,,Pending,15-Aug-22,FALSE
zcrm_1781014000180900830,8/5/22 20:52,8/8/22 20:04,100320,4527 Williamhurst Ln,League City,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180900726,8/5/22 20:40,8/10/22 8:24,37430,4805 North FM 3465,Adkins,Texas,30-Sep-22,Pending,29-Aug-22,FALSE
zcrm_1781014000180898036,8/5/22 17:01,8/7/22 6:40,539,112 CENTER STREET,SAN ANTONIO,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180893331,8/5/22 17:08,8/5/22 17:34,132834,16340 Beacons Jet Ct,Lindale,Texas,,,,FALSE
zcrm_1781014000180891678,8/5/22 19:08,8/7/22 18:20,966,10514 Bandera Dr,Corpus Christi,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180887367,8/5/22 16:44,8/10/22 16:20,292981,7950 N Stadium dr #177,Houston,Texas,19-Sep-22,Pending,29-Aug-22,FALSE
zcrm_1781014000180886207,8/5/22 16:26,8/25/22 15:42,354484,107 Russell Street,Edwardsville,Pennsylvania,,Active,29-Aug-22,FALSE
zcrm_1781014000180880090,8/5/22 15:19,8/6/22 9:14,5997,6406 Elmview Dr,Arlington,Texas,15-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000180879790,8/5/22 16:44,8/6/22 13:03,3554,11413 SLASH PINE PL,THE WOODLANDS,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000180870761,8/5/22 15:53,8/5/22 16:09,61714,3601 Marcae Court,Austin,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000180865620,8/5/22 15:26,9/3/22 15:51,68269,1814 Cheyenne River Circle,Sugar Land,Texas,,,,FALSE
zcrm_1781014000180848365,8/5/22 12:58,8/5/22 13:02,359550,1470 Hidden Bridge Dr,Mt Pleasant,South Carolina,13-Sep-22,Active Contingent,22-Aug-22,FALSE
zcrm_1781014000180844771,8/5/22 13:10,8/5/22 13:17,204893,2739 Waldron Road,Corpus Christi,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000180839972,8/5/22 13:30,8/6/22 16:31,56961,78 Deer Plain Dr,Spring,Texas,,Pending,22-Aug-22,FALSE
zcrm_1781014000180836005,8/5/22 10:59,8/8/22 9:39,284340,314 Quentin Dr,San Antonio,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000180834498,8/5/22 12:01,8/5/22 13:11,197950,512 Oak St,Jourdanton,Texas,27-Sep-22,Pending,7-Sep-22,FALSE
zcrm_1781014000180809489,8/5/22 9:49,8/10/22 11:03,61905,601 Irish Glen Ct,Haslet,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000180805412,8/5/22 8:54,8/6/22 8:58,5525,7910 Finch Trl,Austin,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180773266,8/4/22 22:03,8/5/22 16:16,118702,4414 Cedar Springs Rd apt 111,Dallas,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180772013,8/4/22 21:07,8/4/22 21:13,21563,3317 Taylor Falls Dr,Pflugerville,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180757080,8/4/22 19:49,8/5/22 5:46,87449,125 E Main St,Pottstown,Pennsylvania,22-Sep-22,Active Contingent,15-Aug-22,FALSE
zcrm_1781014000180756358,8/4/22 20:48,8/4/22 21:25,69370,5281 East Park Lane,Montgomery,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180743877,8/4/22 20:16,8/4/22 20:26,58716,10627 De Gonzalo Way,Converse,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180741123,8/4/22 17:35,8/4/22 18:34,161321,1112 Laurel Oak Trail,Pflugerville,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180727975,8/4/22 20:16,8/4/22 21:15,5750,1108 Hatteras Drive,Austin,Texas,,Under Contract,22-Aug-22,FALSE
zcrm_1781014000180727521,8/4/22 18:33,8/5/22 0:02,62035,10220 LENO WAY,Schertz,Texas,9-Sep-22,Active,7-Sep-22,FALSE
zcrm_1781014000180726130,8/4/22 16:43,8/13/22 11:03,4187,1418 Oxbow Drive,Cedar Hill,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000180710739,8/4/22 16:52,8/5/22 8:00,14016,2203 S Shadow Grove Ln,Richmond,Texas,7-Oct-22,Pending,7-Sep-22,FALSE
zcrm_1781014000180706598,8/4/22 16:10,8/6/22 21:58,24409,14358 Gold Rush Pass,San Antonio,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000180705924,8/4/22 17:19,8/4/22 17:23,320236,8943 Dakota Run,Converse,Texas,,,,FALSE
zcrm_1781014000180695728,8/4/22 15:51,8/4/22 19:43,144585,7639 Palomino Court,Elmendorf,Texas,,Active,7-Sep-22,FALSE
zcrm_1781014000180695600,8/4/22 15:22,8/5/22 12:03,176272,8712 Rainbow Dr,Odessa,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180695446,8/4/22 14:53,8/29/22 15:27,ID:dc73eaa4-4e7a-4d14-a4ab-ba4f102a3306,6315 Southeast 161st Court 73165,Oklahoma City,Oklahoma,1-Nov-22,Active,7-Sep-22,FALSE
zcrm_1781014000180688614,8/4/22 13:38,8/4/22 13:50,331026,1011 Orchid Circle,New Braunfels,Texas,9-Sep-22,,,FALSE
zcrm_1781014000180687739,8/4/22 13:59,8/17/22 11:30,164946,6123 Blueridge Ct,Arlington,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000180685083,8/4/22 12:26,8/4/22 16:03,120620,512 Cobbleskill Lane,Exton,Pennsylvania,,Active Contingent,7-Sep-22,FALSE
zcrm_1781014000180673917,8/4/22 11:59,8/4/22 12:03,112104,604 Taurus Dr,Killeen,Texas,14-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000180670426,8/4/22 11:02,9/7/22 23:43,357592,13132 Fall Manor Drive,Dallas,Texas,,,,FALSE
zcrm_1781014000180666425,8/4/22 10:49,8/6/22 0:54,40175,2514 Whitaker,Seagoville,Texas,,Active,15-Aug-22,FALSE
zcrm_1781014000180666352,8/4/22 10:44,8/4/22 10:51,262497,36-38 Lancaster Ave,Downingtown,Pennsylvania,,,,FALSE
zcrm_1781014000180661966,8/4/22 11:46,8/25/22 23:52,4302,2310 Foothill Rd,McKinney,Texas,,,,FALSE
zcrm_1781014000180582679,8/4/22 8:41,8/4/22 8:54,40545,6 Chase Mills,Tomball,Texas,,Pending,7-Sep-22,FALSE
zcrm_1781014000180556915,8/4/22 10:05,8/8/22 16:06,21689,3935 County Road 239,Georgetown,Texas,12-Oct-22,Active,15-Aug-22,FALSE
